"IRN","DISTRICT","COUNTY","COUNTY NUMBER","DISTRICT TYPE","CALCULATED OPPORTUNITY GRANT","CAPPED OPPORTUNITY GRANT","CALCULATED TARGETED ASSISTANCE","CAPPED TARGETED ASSISTANCE","CALCULATED K-3 LITERACY FUNDING","CAPPED K-3 LITERACY FUNDING","CALCULATED ECONOMIC DISADVANTAGED FUNDING","CAPPED ECONOMIC DISADVANTAGED FUNDING","CALCULATED LIMITED ENGLISH PROFICIENCY FUNDING","CAPPED LIMITED ENGLISH PROFICIENCY FUNDING","CALCULATED GIFTED EDUCATION FUNDING","CAPPED GIFTED EDUCATION FUNDING","CALCULATED TRANSPORTATION FUNDING","CAPPED TRANSPORTATION FUNDING","CALCULATED SPECIAL EDUCATION ADDITIONAL FUNDING","CAPPED SPECIAL EDUCATION ADDITIONAL FUNDING","CALCULATED CAREER TECH EDUCATION FUNDING","CAPPED CAREER TECH EDUCATION FUNDING","CALCULATED FUNDING BEFORE GUARANTEE","CAPPED FUNDING BEFORE GUARANTEE","TRANSITIONAL GUARANTEE BASE","TRANSITIONAL GUARANTEE","TOTAL CALCULATED STATE FUNDING","PRESCHOOL SPECIAL EDUCATION FUNDING","SPECIAL EDUCATION TRANSPORTATION FUNDING","TOTAL ADDITIONAL AID ITEMS","EDUCATION SERVICE CENTER TRANSFER","OPEN ENROLLMENT ADJUSTMENT","COMMUNITY SCHOOL TRANSFER","STEM SCHOOL TRANSFER","SCHOLARSHIP TRANSFER","OTHER ADJUSTMENTS","TOTAL TRANSFERS & ADJUSTMENTS","NET STATE FOUNDATION FUNDING","STATEWIDE TOTAL ADM","STATEWIDE FORMULA ADM","STATEWIDE ECONOMIC DISADVANTAGED RATIO","STATEWIDE MEDIAN INCOME","STATEWIDE 3 YEAR AVERAGE VALUATION","STATEWIDE 3 YEAR AVERAGE ADJUSTED VALUATION","STATEWIDE 3 YEAR FEDERAL GROSS INCOME","ADJUSTED TOTAL ADM","TOTAL ADM","TUITION KINDERGARTEN ADM","JOINTURE JVS ADM","FORMULA ADM","CATEGORY 1 SPECIAL EDUCATION ADM","CATEGORY 2 SPECIAL EDUCATION ADM","CATEGORY 3 SPECIAL EDUCATION ADM","CATEGORY 4 SPECIAL EDUCATION ADM","CATEGORY 5 SPECIAL EDUCATION ADM","CATEGORY 6 SPECIAL EDUCATION ADM","CATEGORY 1 CAREER TECH FTE","CATEGORY 2 CAREER TECH FTE","CATEGORY 3 CAREER TECH FTE","CATEGORY 4 CAREER TECH FTE","CATEGORY 5 CAREER TECH FTE","CATEGORY 1 LEP ADM","CATEGORY 2 LEP ADM","CATEGORY 3 LEP ADM","K-3 FORMULA ADM","K-3 E-SCHOOL FORMULA ADM","PRESCHOOL AUTISM SCHOLARSHIP ADM","BRICK & MORTAR & STEM SCHOOL ADM","E-SCHOOL FORMULA ADM","NET FORMULA ADM","JON PETERSON SCHOLARSHIP ADM","AUTISM SCHOLARSHIP ADM","EDCHOICE SCHOLARSHIP ADM","ECONOMIC DISADVANTAGED ADM","ECONOMIC DISADVANTAGED RATIO","E-SCHOOL ECONOMIC DISADVANTAGED ADM","3 YEAR AVERAGE FEDERAL GROSS INCOME","3 YEAR AVERAGE TOTAL REAL VALUATION","3 YEAR AVERAGE AGRICULTURAL REAL VALUATION","3 YEAR AVERAGE ADJSUTED TOTAL VALUATION","3 YEAR AVERAGE TOTAL VALUATION","EXEMPT PROPERTY VALUATION","POTENTIAL PROPERTY VALUATION","MEDIAN INCOME TY11","STATE SHARE INDEX","ECONIMC DISADVANTAGED INDEX","INCOMING OPEN ENROLLMENT ADM","OUTGOING OPEN ENROLLMENT ADM","RESIDENT COMMUNITY SCHOOL ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 1 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 2 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 3 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 4 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 5 ADM","RESIDENT SPECIAL ED PRESCHOOL CATEGORY 6 ADM"
"47761.0","Oak Hill Union Local SD","Jackson","40.0","3.0","5156508.35","4983534.05","1678005.28","1621716.84","65167.9","62981.85","319222.58","308514.31","0.0","0.0","64579.8","62413.48","904411.2","874072.87","511510.24","511510.24","12853.41","12853.41","8712258.76","8437597.05","7941267.8","0.0","8437597.05","92685.53","13642.55","106328.08","-70232.21","-49552.15","-189885.1","0.0","-4779.0","-33325.91","-347774.37","8196150.76","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1295.92","1295.92","0.0","89.94","1223.96","20.01","95.58","7.74","4.87","6.0","3.0","0.0","0.0","0.0","0.0","12.3","0.0","0.0","0.0","371.8","5.0","0.0","3.06","28.63","1192.53","0.5","0.0","0.0","762.81","0.588624298","21.63","106947298.0","78619370.0","21321530.0","105465000.0","105465000.0","13136150.0","118601150.0","27886.0","0.733328337","1.60109697","106.75","112.38","30.77","4.0","9.0","0.0","0.0","0.0","2.0"
"47787.0","Buckeye Local SD","Jefferson","41.0","3.0","4890056.66","4890056.66","651243.92","651243.92","87770.13","87770.13","643501.48","643501.48","0.0","0.0","95613.45","95613.45","1388780.32","1388780.32","613133.63","613133.63","138055.1","138055.1","8508154.69","8508154.69","9334436.15","826281.46","9334436.15","157381.78","21330.58","178712.36","-266044.79","-553371.65","-294948.23","0.0","-61140.0","-50048.43","-1225553.1","8287595.41","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2014.73","2014.73","0.0","75.04","1954.69","22.0","175.04","12.16","1.0","22.0","9.0","15.54","45.57","3.74","3.67","8.02","0.0","0.0","0.0","630.0","5.0","0.0","0.0","44.23","1904.46","6.0","0.0","0.0","1288.18","0.639380959","21.88","254309630.0","184552127.0","23672367.0","310299659.0","310299659.0","15030440.0","325330100.0","28804.0","0.435457693","1.889124855","59.0","155.97","44.64","8.0","14.0","2.0","0.0","2.0","3.0"
"47795.0","Edison Local SD","Jefferson","41.0","3.0","4454698.75","4454698.75","322732.76","322732.76","79203.48","79203.48","541991.32","541991.32","0.0","0.0","92631.7","92631.7","898486.12","898486.12","596335.39","596335.39","25348.81","25348.81","7011428.33","7011428.33","7737458.06","726029.73","7737458.06","130826.09","9144.32","139970.41","-332231.33","-1962562.65","-668646.98","0.0","-56424.0","-10153.34","-3030018.3","4847410.17","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2025.7","2025.7","0.0","94.2","1950.34","27.0","152.59","16.0","3.0","22.77","13.0","11.27","0.85","0.47","0.0","1.96","0.0","0.0","0.0","595.42","11.74","0.0","0.0","106.12","1839.54","4.68","0.0","0.0","1233.49","0.608920373","57.57","303503806.0","223309387.0","46034150.0","325144686.0","325144686.0","14162450.0","339307136.0","33144.0","0.397574004","1.713413854","97.0","436.57","96.19","3.0","18.0","0.0","0.0","2.0","2.0"
"47803.0","Indian Creek Local SD","Jefferson","41.0","3.0","6154212.85","6127758.31","375813.78","374198.3","103832.22","103385.89","641691.69","638933.31","1228.34","1223.06","110606.25","110130.8","580637.81","578141.88","889763.32","889763.32","28687.47","28687.47","8886473.73","8852222.34","8331503.37","0.0","8852222.34","167535.41","17323.54","184858.95","-725547.13","-919000.4","-466710.48","0.0","-102352.0","-19361.55","-2232971.56","6804109.73","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2369.25","2369.25","0.0","99.99","2289.25","32.0","161.65","22.0","4.0","36.0","16.0","8.56","2.08","0.0","0.0","6.24","1.0","1.0","0.0","731.6","13.0","0.0","0.0","75.65","2206.6","7.0","0.0","0.0","1443.22","0.609146354","52.02","395725185.0","313091308.0","13038617.0","327588082.0","327588082.0","26510810.0","354098892.0","29746.0","0.467939015","1.714685846","308.12","454.0","74.41","5.0","21.0","0.0","0.0","3.0","2.0"
"47829.0","Centerburg Local SD","Knox","42.0","3.0","3475981.11","3475981.11","626866.74","626866.74","45983.31","45983.31","15309.01","15309.01","0.0","0.0","58321.8","58321.8","390541.38","390541.38","323263.26","323263.26","33791.98","33791.98","4970058.59","4970058.59","5109481.98","139423.39","5109481.98","91498.13","15651.85","107149.98","-563765.79","-8310.98","-319408.66","0.0","-27608.0","-2343.2","-921436.63","4295195.33","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1136.83","1136.83","0.0","68.08","1082.36","17.0","60.83","3.18","1.0","3.61","9.0","9.55","0.0","0.0","0.0","9.08","0.0","0.0","0.0","303.57","8.57","0.0","1.0","56.67","1024.94","0.0","0.0","0.0","261.38","0.229920041","28.41","136816134.0","127864580.0","31000290.0","130807003.0","130807003.0","9865160.0","140672163.0","38675.0","0.559004933","0.244283943","43.0","43.5","54.46","11.0","7.0","0.0","1.0","0.0","0.0"
"47837.0","Danville Local SD","Knox","42.0","3.0","2059025.11","1929352.71","568608.07","532798.52","26988.43","25288.76","109130.12","102257.37","1587.76","1487.77","40332.7","37792.64","167175.78","156647.45","327716.02","327716.02","26314.68","26314.68","3326878.67","3139655.92","2954970.29","0.0","3139655.92","68215.49","6212.22","74427.71","-313449.89","492243.4","-177746.22","0.0","-17500.0","-1842.7","-18295.41","3195788.22","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","621.82","621.82","0.0","36.6","592.54","21.0","58.0","13.29","0.0","2.0","5.5","6.82","0.0","0.0","0.0","6.72","1.0","1.0","0.0","177.0","10.0","0.0","0.0","35.42","557.12","0.0","0.0","0.0","331.74","0.53349844","23.29","54209795.0","63827480.0","30456377.0","66039550.0","66039550.0","6304460.0","72344010.0","28812.0","0.604858708","1.315247765","122.72","36.0","28.69","13.0","2.0","0.0","0.0","0.0","0.0"
"47845.0","East Knox Local SD","Knox","42.0","3.0","2485654.7","2485654.7","119598.14","119598.14","47670.54","47670.54","110411.86","110411.86","382.43","382.43","65563.9","65563.9","569613.3","569613.3","285114.82","285114.82","23319.79","23319.79","3707329.48","3707329.48","3945968.02","238638.54","3945968.02","92505.71","13.78","92519.49","-574750.35","-1039101.99","-377845.4","0.0","-7608.0","-6518.92","-2005824.66","2032662.85","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1314.74","1314.74","0.0","52.44","1272.78","33.0","63.72","7.0","2.0","7.0","14.0","9.19","0.0","2.49","0.0","12.78","0.0","1.0","0.0","381.0","10.0","0.0","0.0","60.79","1210.99","1.0","0.0","0.0","547.32","0.416295237","34.79","191648666.0","235471183.0","39668620.0","241735543.0","241735543.0","6284690.0","248020233.0","33575.0","0.339936206","0.800837034","78.0","258.35","58.67","13.0","8.0","0.0","0.0","0.0","0.0"
"47852.0","Fredericktown Local SD","Knox","42.0","3.0","3071831.45","2778470.12","474671.62","429340.26","45798.18","41424.43","68510.2","61967.44","0.0","0.0","58972.1","53340.24","410166.57","370995.47","412082.22","412082.22","28218.72","28218.72","4570251.06","4175838.9","3930201.32","0.0","4175838.9","70519.02","5946.77","76465.79","-456540.47","582716.75","-144658.68","0.0","0.0","-7911.48","-26393.88","4225910.81","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1120.26","1120.26","0.0","69.8","1064.42","21.5","103.1","6.0","1.0","8.0","8.0","11.03","0.0","0.0","0.59","0.24","0.0","0.0","0.0","311.97","4.17","0.0","2.0","22.46","1040.46","0.0","0.0","0.0","413.77","0.369351758","9.77","145835742.0","135912190.0","35090890.0","141165983.0","141165983.0","14958960.0","156124943.0","32648.0","0.502336023","0.63040784","160.5","54.85","22.49","7.0","6.0","0.0","0.0","0.0","1.0"
"47878.0","Kirtland Local SD","Lake","43.0","3.0","415514.23","415514.23","0.0","0.0","29226.66","29226.66","830.95","830.95","271.99","271.99","64443.1","64443.1","412503.22","412503.22","46368.23","46368.23","0.0","0.0","969158.38","969158.38","922310.64","0.0","969158.38","53428.22","54372.7","107800.92","-7520.31","-11490.0","-70633.61","0.0","-87872.0","-122106.33","-299622.25","777337.05","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1201.82","1201.82","0.0","6.5","1196.62","16.0","77.7","11.0","1.0","1.0","13.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","313.4","1.0","0.0","1.0","5.92","1182.95","6.0","1.0","0.0","99.82","0.083057363","2.92","379130865.0","321416460.0","15020480.0","331900073.0","331900073.0","43717210.0","375617283.0","45264.0","0.060442109","0.031878475","0.0","2.0","7.19","1.0","12.0","0.0","0.0","0.0","0.0"
"47886.0","Madison Local SD","Lake","43.0","3.0","8220754.22","8220754.22","1177847.52","1177847.52","110231.9","110231.9","251228.27","251228.27","18267.55","18267.55","140710.45","140710.45","763614.97","763614.97","1068466.49","1068466.49","26236.14","26236.14","11777357.51","11777357.51","12970684.65","1193327.14","12970684.65","182093.27","80873.35","262966.62","-19787.17","1102463.5","-706988.69","0.0","-17500.0","-77915.56","280272.08","13513923.35","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2941.54","2941.54","0.0","41.81","2908.09","32.5","153.7","26.3","2.0","17.0","40.55","5.63","1.32","0.49","0.0","12.74","4.0","23.0","7.0","753.3","6.0","0.0","9.06","87.71","2813.58","0.0","0.0","0.0","1222.73","0.415676822","53.06","387049530.0","369652703.0","16407690.0","378564060.0","378564060.0","20512760.0","399076820.0","32032.0","0.492055157","0.798459482","224.4","31.3","94.96","10.0","26.0","0.0","0.0","0.0","1.0"
"47894.0","Riverside Local SD","Lake","43.0","3.0","6283370.07","4628359.74","0.0","0.0","139827.98","102997.94","57438.23","42309.27","32164.77","23692.72","222509.8","163901.76","1443978.99","1063641.67","760954.53","760954.53","6187.42","6187.42","8946431.79","6792045.05","6392512.99","0.0","6792045.05","171121.03","153725.25","324846.28","-29177.53","-853472.95","-1374683.1","0.0","-84084.82","-180387.38","-2521805.78","4595085.55","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","4683.79","4695.79","24.0","84.78","4615.96","48.0","343.66","38.19","3.5","16.0","48.0","3.57","1.41","0.0","0.83","0.24","6.0","107.4","7.9","1223.65","14.25","0.0","33.42","143.08","4440.13","7.68","0.0","0.0","1029.88","0.219319859","69.26","1056811278.0","962101613.0","18538540.0","983234530.0","983234530.0","64675690.0","1047910220.0","41772.0","0.236941192","0.222278358","14.9","166.43","169.48","13.0","22.0","1.0","0.0","0.0","2.0"
"47902.0","Perry Local SD","Lake","43.0","3.0","1593004.81","462074.57","0.0","0.0","47629.24","13815.56","33240.96","9642.03","10700.63","3103.87","87701.4","25439.08","486870.21","141223.89","166841.44","166841.44","315.76","315.76","2426304.45","822456.2","774076.44","0.0","822456.2","66698.17","57111.94","123810.11","-11606.99","-69514.5","-114480.79","0.0","0.0","-11634.95","-207237.23","739029.08","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1791.13","1791.13","0.0","16.06","1778.28","39.0","88.8","25.2","2.0","9.0","11.0","0.0","0.0","1.08","0.0","0.0","0.0","51.0","15.0","451.5","0.0","0.0","1.0","17.83","1759.7","0.0","0.0","0.0","444.89","0.248385098","11.45","226603633.0","280738943.0","9223583.0","448860056.0","448860056.0","28981920.0","477841977.0","38536.0","0.155929006","0.285096797","0.0","12.5","18.46","2.0","11.0","0.0","0.0","1.0","1.0"
"47928.0","Dawson-Bryant Local SD","Lawrence","44.0","3.0","5012456.63","4983023.49","1735238.25","1725048.94","69952.28","69541.52","315213.22","313362.29","928.46","923.01","58935.9","58589.83","605436.53","601881.41","924710.99","924710.99","54495.77","54495.77","8777368.03","8731577.25","8217955.04","0.0","8731577.25","76030.06","3729.12","79759.18","-155539.2","680304.27","-91442.04","0.0","0.0","-382243.6","51079.43","8862415.86","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1117.66","1117.66","0.0","75.6","1057.18","9.0","107.12","7.94","4.0","21.75","8.88","12.78","0.0","0.0","0.0","1.72","0.0","1.0","0.0","371.8","2.0","0.0","4.36","8.0","1045.91","0.0","0.0","0.0","683.01","0.611107135","4.0","96540569.0","65446087.0","13085783.0","71097466.0","71097466.0","7952570.0","79050037.0","27973.0","0.825299641","1.725742416","243.53","122.54","12.17","0.0","9.0","1.0","2.0","0.0","0.0"
"47936.0","Fairland Local SD","Lawrence","44.0","3.0","5378643.86","5378643.86","741669.06","741669.06","83508.17","83508.17","216337.3","216337.3","0.0","0.0","79943.1","79943.1","396193.85","396193.85","704314.79","704314.79","16707.11","16707.11","7617317.24","7617317.24","8315978.97","698661.73","8315978.97","65585.05","46550.06","112135.11","-245567.2","351504.22","-333043.71","0.0","0.0","-68043.01","-295149.7","8132964.38","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1713.33","1713.33","0.0","100.88","1632.62","9.0","209.4","3.0","1.0","8.0","10.0","0.56","0.0","0.0","0.0","18.49","0.0","0.0","0.0","540.6","11.0","0.0","3.0","47.95","1582.42","0.0","0.0","0.0","810.21","0.472886134","31.95","227598375.0","185345837.0","10070053.0","192358150.0","192358150.0","15199060.0","207557210.0","33247.0","0.573452755","1.033366609","139.65","75.31","45.93","0.0","9.0","0.0","0.0","1.0","1.0"
"47944.0","Rock Hill Local SD","Lawrence","44.0","3.0","6554388.21","6554388.21","2198470.02","2198470.02","86325.7","86325.7","515016.42","515016.42","0.0","0.0","75593.7","75593.7","1166620.47","1166620.47","1023360.12","1023360.12","35857.75","35857.75","11655632.39","11655632.39","12223560.8","567928.41","12223560.8","89901.13","29570.44","119471.57","-220814.38","-787247.65","-175750.29","0.0","0.0","962837.32","-220975.0","12122057.37","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1576.09","1576.09","0.0","91.68","1502.74","32.0","120.03","17.8","2.86","17.0","14.86","1.84","1.3","0.0","0.0","22.41","0.0","0.0","0.0","480.37","3.17","0.0","6.96","16.89","1480.63","0.0","0.0","0.0","1014.62","0.643757653","14.89","133025177.0","90267723.0","18274187.0","120386536.0","120386536.0","15399770.0","135786307.0","26649.0","0.759203639","1.915076269","136.86","270.63","20.55","12.0","4.0","0.0","0.0","0.0","1.0"
"47951.0","South Point Local SD","Lawrence","44.0","3.0","7327690.23","7327690.23","1592680.14","1592680.14","107121.89","107121.89","620335.36","620335.36","2322.34","2322.34","91244.15","91244.15","787830.54","787830.54","904439.76","904439.76","37623.77","37623.77","11471288.18","11471288.18","11757936.42","286648.24","11757936.42","126676.74","37864.98","164541.72","-288249.34","-1208036.33","-467862.15","0.0","0.0","-320494.62","-2284642.44","9637835.7","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1992.57","1992.57","0.0","122.17","1894.83","40.0","158.32","19.21","0.0","10.0","13.86","1.79","9.86","0.0","0.0","0.28","1.4","1.2","0.0","635.63","6.03","0.0","20.87","47.8","1831.37","0.0","0.0","0.0","1268.44","0.636584913","36.98","200106601.0","174135833.0","8672470.0","185330443.0","185330443.0","22713840.0","208044283.0","27144.0","0.673142198","1.872638501","14.0","231.55","68.1","1.0","19.0","0.0","0.0","1.0","1.0"
"47969.0","Symmes Valley Local SD","Lawrence","44.0","3.0","3332557.55","3332557.55","1160920.38","1160920.38","44496.52","44496.52","186607.25","186607.25","0.0","0.0","46595.75","46595.75","619420.58","619420.58","521684.77","521684.77","37894.75","37894.75","5950177.55","5950177.55","5643297.61","0.0","5950177.55","26133.94","27239.08","53373.02","-106681.23","336045.54","-35729.14","0.0","0.0","-174482.51","19152.66","6022703.23","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","767.19","767.19","0.0","40.04","735.15","21.0","86.36","5.0","0.0","8.0","5.0","6.64","0.0","0.0","0.0","10.52","0.0","0.0","0.0","241.0","0.0","0.0","1.0","7.17","727.23","0.0","0.0","0.0","446.62","0.582150445","3.66","64957357.0","47502743.0","23985700.0","54174343.0","54174343.0","5256620.0","59430963.0","29670.0","0.789062971","1.566072027","139.4","80.86","6.05","1.0","2.0","0.0","0.0","1.0","0.0"
"47985.0","Johnstown-Monroe Local SD","Licking","45.0","3.0","3491330.6","3491330.6","244279.7","244279.7","52457.3","52457.3","33858.82","33858.82","5629.57","5629.57","76242.7","76242.7","344643.88","344643.88","344261.62","344261.62","38899.48","38899.48","4631603.67","4631603.67","4626618.08","0.0","4631603.67","79691.83","42288.85","121980.68","-862749.21","180223.82","-544734.78","0.0","-42608.0","-3468.98","-1273337.15","3480247.2","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1594.42","1594.42","0.0","44.85","1558.54","40.64","91.51","6.0","0.0","10.5","10.0","12.23","0.0","0.0","0.0","27.31","1.0","7.5","6.0","395.46","6.14","0.0","10.52","63.72","1485.93","1.0","0.0","0.0","420.44","0.263694635","28.72","251989832.0","242001463.0","19631623.0","250956843.0","250956843.0","10410170.0","261367013.0","38331.0","0.389926713","0.321324509","88.3","58.4","69.56","6.0","8.0","0.0","0.0","1.0","1.0"
"47993.0","Lakewood Local SD","Licking","45.0","3.0","3699366.88","3029757.91","64307.48","52667.42","71733.32","58749.13","329801.98","270105.72","368.13","301.5","93823.25","76840.65","751908.11","615807.95","498997.22","498997.22","16615.3","16615.3","5526921.67","4619842.8","4348087.33","0.0","4619842.8","89450.3","118894.28","208344.58","-238357.23","-80468.9","-634996.45","0.0","-41125.0","-73620.09","-1068567.67","3759619.71","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","2019.2","2019.2","0.0","65.68","1966.65","63.6","167.6","16.78","0.0","16.1","15.16","0.11","0.0","12.06","0.0","19.38","0.0","1.0","0.0","576.82","11.56","1.19","9.58","83.34","1875.96","0.0","1.35","0.0","1043.59","0.516833399","50.34","315836083.0","369735073.0","30125513.0","386105280.0","386105280.0","23579610.0","409684890.0","32662.0","0.327225837","1.234361612","88.42","97.8","96.47","6.0","8.0","2.0","0.0","0.0","2.0"
"48009.0","Licking Heights Local SD","Licking","45.0","3.0","10509212.69","5827713.38","1130008.08","626627.65","173424.58","96169.79","296401.21","164364.48","143684.8","79678.07","179896.8","99758.85","1247830.31","691964.05","1159747.45","1159747.45","19771.35","19771.35","14859977.27","8765795.07","8250160.07","0.0","8765795.07","220401.62","144896.46","365298.08","-1123500.43","-296465.5","-1397456.99","-6015.82","-146332.0","-42133.51","-3011904.25","6119188.9","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","3815.28","3815.28","0.0","32.4","3789.36","76.87","219.18","29.96","3.0","24.5","30.1","0.28","0.0","8.86","14.1","0.03","30.0","185.4","58.8","1205.84","20.73","0.4","83.56","115.02","3607.67","4.0","0.4","0.0","1532.82","0.401758193","55.56","561035927.0","491332677.0","14941070.0","501051996.0","501051996.0","48673440.0","549725437.0","43609.0","0.482690155","0.745883068","5.8","56.3","193.53","20.0","15.0","0.0","0.0","0.0","6.0"
"48017.0","Licking Valley Local SD","Licking","45.0","3.0","6386233.47","6321548.17","1536757.26","1521191.65","85517.33","84651.14","153031.86","151481.82","0.0","0.0","91904.6","90973.71","859583.53","850876.92","589607.2","589607.2","71364.17","71364.17","9773999.42","9681694.78","9112183.32","0.0","9681694.78","52307.3","42854.93","95162.23","-497905.71","962661.4","-324428.86","0.0","-22279.0","48964.35","167012.18","9943869.19","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1926.84","1926.84","0.0","59.9","1878.92","36.0","84.9","8.0","2.0","12.6","12.8","11.58","0.0","0.0","0.0","44.22","0.0","0.0","0.0","541.14","6.5","0.0","3.01","43.03","1833.13","0.5","0.0","0.0","778.37","0.403961927","23.96","204849352.0","196182680.0","31663680.0","209564100.0","209564100.0","35536850.0","245100950.0","31809.0","0.591624934","0.754088183","195.3","27.8","48.34","6.0","5.0","0.0","0.0","0.0","0.0"
"48025.0","North Fork Local SD","Licking","45.0","3.0","4597330.24","4597330.24","763354.42","763354.42","70061.3","70061.3","65951.54","65951.54","0.0","0.0","79633.7","79633.7","913793.32","913793.32","731364.66","731364.66","25953.13","25953.13","7247442.31","7247442.31","7895213.29","647770.98","7895213.29","36610.93","86701.05","123311.98","-902102.79","189095.58","-464832.9","0.0","-79558.0","-13166.5","-1270564.61","6747960.66","1722831.49","1691302.01","0.465188926","32180.0","242082979402.0","242082979402.0","265792223824.0","1709.1","1709.1","0.0","80.44","1644.74","37.0","160.31","20.2","1.0","10.0","19.4","10.47","0.0","0.0","0.0","0.88","0.0","0.0","0.0","482.2","5.0","0.0","2.0","64.57","1577.67","1.0","0.0","0.0","549.93","0.321765842","37.48","213848232.0","206562677.0","54546363.0","222603160.0","222603160.0","15722060.0","238325220.0","32553.0","0.486539847","0.478433015","130.2","88.93","61.71","5.0","3.0","0.0","0.0","0.0","0.0"
